NAME                                                       READY   STATUS              RESTARTS       AGE     IP               NODE                                 NOMINATED NODE   READINESS GATES
worker-75f95467fc-wv75c                                    1/1     Terminating         0              86m     172.23.255.217   openstudio-179d-worker-9rtc4-bpbnw   <none>           <none>
worker-75f95467fc-wvhsx                                    1/1     Running             0              86m     172.22.36.211    openstudio-179d-worker-9rtc4-pzl68   <none>           <none>
worker-75f95467fc-ww42g                                    1/1     Running             0              86m     172.19.17.90     openstudio-179d-worker-9rtc4-dnpwt   <none>           <none>
worker-75f95467fc-ww6jt                                    1/1     Terminating         0              86m     172.19.78.24     openstudio-179d-worker-9rtc4-9nwln   <none>           <none>
worker-75f95467fc-wwjz2                                    1/1     Terminating         0              85m     172.19.104.204   openstudio-179d-web-tq5p9-mrcgs      <none>           <none>
worker-75f95467fc-wwrbt                                    1/1     Terminating         0              86m     172.23.192.155   openstudio-179d-worker-9rtc4-blz8r   <none>           <none>
worker-75f95467fc-wwvc9                                    1/1     Terminating         0              112m    172.19.121.139   openstudio-179d-worker-9rtc4-bq8cq   <none>           <none>
worker-75f95467fc-wwzrv                                    1/1     Terminating         0              86m     172.18.106.27    openstudio-179d-worker-9rtc4-2fg84   <none>           <none>
worker-75f95467fc-wxlc9                                    1/1     Terminating         0              86m     172.18.152.149   openstudio-179d-worker-9rtc4-x5fwc   <none>           <none>
worker-75f95467fc-wz5z5                                    1/1     Running             0              112m    172.18.131.69    openstudio-179d-worker-9rtc4-g5kmv   <none>           <none>
worker-75f95467fc-wzb77                                    1/1     Running             0              86m     172.23.134.212   openstudio-179d-worker-9rtc4-rj7mk   <none>           <none>
worker-75f95467fc-wzjd8                                    1/1     Running             0              161m    172.19.154.3     openstudio-179d-worker-9rtc4-wjzm6   <none>           <none>
worker-75f95467fc-x24q4                                    1/1     Terminating         0              86m     172.18.18.85     openstudio-179d-worker-9rtc4-wxtx7   <none>           <none>
worker-75f95467fc-x2prb                                    1/1     Terminating         0              112m    172.20.18.204    openstudio-179d-worker-9rtc4-x7r4s   <none>           <none>
worker-75f95467fc-x42wl                                    1/1     Terminating         0              113m    172.17.209.73    openstudio-179d-worker-9rtc4-knvb9   <none>           <none>
worker-75f95467fc-x4sq9                                    1/1     Running             0              86m     172.22.36.212    openstudio-179d-worker-9rtc4-pzl68   <none>           <none>
worker-75f95467fc-x52px                                    0/1     ContainerCreating   0              5m22s   <none>           openstudio-179d-worker-9rtc4-2fg84   <none>           <none>
worker-75f95467fc-x58zk                                    1/1     Terminating         0              85m     172.21.116.142   openstudio-179d-worker-9rtc4-g7dzg   <none>           <none>
worker-75f95467fc-x59sz                                    1/1     Terminating         0              112m    172.17.125.8     openstudio-179d-worker-9rtc4-dnz4l   <none>           <none>
worker-75f95467fc-x5kmj                                    1/1     Running             0              153m    172.22.46.202    openstudio-179d-worker-9rtc4-25f8j   <none>           <none>
worker-75f95467fc-x7t42                                    1/1     Terminating         0              86m     172.19.136.217   openstudio-179d-worker-9rtc4-4hspr   <none>           <none>
worker-75f95467fc-x85hr                                    1/1     Terminating         0              86m     172.23.52.72     openstudio-179d-worker-9rtc4-267h2   <none>           <none>
worker-75f95467fc-x8x88                                    1/1     Terminating         0              86m     172.23.73.216    openstudio-179d-worker-9rtc4-qqnl4   <none>           <none>
worker-75f95467fc-x8xd2                                    1/1     Terminating         0              86m     172.21.111.20    openstudio-179d-worker-9rtc4-4h7g9   <none>           <none>
worker-75f95467fc-xd5gg                                    1/1     Running             0              86m     172.23.67.216    openstudio-179d-worker-9rtc4-mftnc   <none>           <none>
worker-75f95467fc-xdsw7                                    1/1     Terminating         0              86m     172.17.113.65    openstudio-179d-worker-9rtc4-hv4zz   <none>           <none>
worker-75f95467fc-xg6st                                    1/1     Running             0              85m     172.19.215.74    openstudio-179d-worker-9rtc4-bbjpc   <none>           <none>
worker-75f95467fc-xg8dx                                    1/1     Terminating         0              113m    172.18.254.77    openstudio-179d-worker-9rtc4-h9m98   <none>           <none>
worker-75f95467fc-xgsxv                                    1/1     Terminating         0              86m     172.19.115.202   openstudio-179d-worker-9rtc4-78qk8   <none>           <none>
worker-75f95467fc-xh2pb                                    1/1     Running             0              86m     172.23.196.22    openstudio-179d-worker-9rtc4-xfwkx   <none>           <none>
worker-75f95467fc-xh7tp                                    1/1     Terminating         0              86m     172.19.78.25     openstudio-179d-worker-9rtc4-9nwln   <none>           <none>
worker-75f95467fc-xjhm4                                    1/1     Terminating         0              113m    172.19.154.195   openstudio-179d-worker-9rtc4-dt2bt   <none>           <none>
worker-75f95467fc-xkmxx                                    1/1     Running             0              85m     172.22.64.78     openstudio-179d-worker-9rtc4-hjgnv   <none>           <none>
worker-75f95467fc-xllp9                                    1/1     Terminating         0              113m    172.19.154.193   openstudio-179d-worker-9rtc4-dt2bt   <none>           <none>
worker-75f95467fc-xp5w8                                    1/1     Terminating         0              112m    172.16.32.5      openstudio-179d-worker-9rtc4-8ltrg   <none>           <none>
worker-75f95467fc-xpdsk                                    1/1     Terminating         0              86m     172.18.106.21    openstudio-179d-worker-9rtc4-2fg84   <none>           <none>
worker-75f95467fc-xpg5b                                    1/1     Terminating         0              113m    172.21.37.5      openstudio-179d-worker-9rtc4-rh8zf   <none>           <none>
worker-75f95467fc-xpsjm                                    1/1     Terminating         0              86m     172.19.209.215   openstudio-179d-worker-9rtc4-8vw2k   <none>           <none>
worker-75f95467fc-xqgm8                                    1/1     Running             0              86m     172.16.26.152    openstudio-179d-worker-9rtc4-sj8bg   <none>           <none>
worker-75f95467fc-xqmlv                                    1/1     Terminating         0              86m     172.16.127.211   openstudio-179d-worker-9rtc4-kqcnq   <none>           <none>
worker-75f95467fc-xrvzz                                    1/1     Running             0              85m     172.19.88.138    openstudio-179d-worker-9rtc4-vxhbk   <none>           <none>
